time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,-4.16894464211,4.52051665352,18.7803841778,0.171546829226,0.233941034712,0.0,-4.10270959122,3.84143514312,4.54614941591,-0.0397543575611,0.0595226124845,0.0,422.9448318407326,421.3706900775863,422.33914931533855,420.2457075455305
3.1800000000000024,-4.41936547728,4.75343356779,19.0517447548,0.169193743929,0.23748369501,0.0,-4.24507405959,3.92212956414,4.49912258535,-0.0381668243884,0.0580706417422,0.0,430.7228970854824,430.602618939367,431.04721524353425,431.1805618592913
3.2400000000000024,-4.6784639234,4.99115980834,19.3204695219,0.166899824416,0.241159280532,0.0,-4.39196870542,4.00174227243,4.45824349706,-0.0383626139663,0.066974633976,0.0,431.64008773144303,432.3937930388904,434.32057710401267,434.3034082895718
3.3000000000000025,-4.9467482139,5.23378398381,19.5878429653,0.164536817076,0.244964725553,0.0,-4.55127483856,4.08534083871,4.45386183746,-0.0415069933078,0.0551643004083,0.0,445.54533847436824,444.5813944856611,446.3557338560411,446.09822380184505
3.3600000000000025,-5.22413572235,5.48099331449,19.8527609007,0.162747669689,0.248101057844,0.0,-4.69542548765,4.15469398667,4.37678689299,-0.0131486780943,0.0457521109214,0.0,421.10135226824775,420.2881145038742,421.73316335221705,424.17556296272295
3.4200000000000026,-5.5108190849,5.73267369133,20.1152317902,0.162648483546,0.250548800365,0.0,-4.86102897575,4.23444449039,4.37187180546,0.014820122742,0.028367359961,0.0,446.68918878445373,445.26977619418466,445.169954205498,447.4531935312264
3.4800000000000026,-5.80726608162,5.98895840685,20.3764209594,0.164112752105,0.252366817359,0.0,-5.02085199481,4.30834197054,4.33421399431,0.0387853251236,0.0339095156754,0.0,436.35787434428863,436.8206969144028,434.593265543025,436.59789149855584
3.5400000000000027,-6.11369018109,6.24988191617,20.6365331362,0.166799414389,0.254397165369,0.0,-5.1935762968,4.38915529073,4.3356959331,0.0546594168665,0.0336980256648,0.0,450.0402527833849,450.0235775607282,448.5893777235556,449.87791421720556
3.6000000000000028,-6.43015603978,6.51542515527,20.8951878147,0.170092285834,0.256788897319,0.0,-5.3556508901,4.46241611268,4.28586708598,0.0553209169513,0.0499788781742,0.0,433.10742290049006,434.475708215742,433.55997944056776,433.61766465442946
3.660000000000003,-6.7556617001,6.78489658714,21.1479357704,0.173565403581,0.260311901363,0.0,-5.49507363887,4.52013301022,4.1392832159,0.0625736367795,0.0721060832734,0.0,399.77754805733207,401.79188077373504,399.25656133157526,399.9206133997733
3.720000000000003,-7.08949707982,7.05776916944,21.3913771267,0.177157634904,0.264532198462,0.0,-5.63337979595,4.57579988259,3.97567262978,0.0538297612754,0.0665471786324,0.0,392.9381287301144,392.42680710257144,394.55184188105636,393.74654066233484
3.780000000000003,-7.43305360857,7.33486132275,21.629760009,0.180367304294,0.26868522777,0.0,-5.81898188289,4.66066836993,3.96978799716,0.0528156354912,0.0740814450118,0.0,448.0348643126039,448.65070100985946,448.1627583510433,448.08216351870857
3.840000000000003,-7.78773502378,7.61698507246,21.8672651717,0.183648766043,0.272972496223,0.0,-6.00425105991,4.7435164286,3.94647063374,0.0581989083111,0.0656048192501,0.0,443.56183669122527,442.86893137407077,444.35062296505953,444.7937965265067
3.900000000000003,-8.15313791307,7.90376841694,22.1015104867,0.18721776737,0.276563602628,0.0,-6.17639214709,4.81604110135,3.86146730581,0.0619348451504,0.0447152487142,0.0,425.11240969215856,423.32084334285014,423.9017247474263,424.22538375247854
3.960000000000003,-8.53019827438,8.1957301469,22.3348318483,0.190796120624,0.279646767478,0.0,-6.39263333831,4.91606446262,3.91489746008,0.0546020004329,0.0621814113496,0.0,470.0853364316291,471.438590900166,470.7550036598849,470.1894133705401
4.020000000000002,-8.91978729755,8.49335330982,22.5693696418,0.194114621207,0.283271548851,0.0,-6.59415196989,5.00473886746,3.90233177706,0.056684341007,0.0566201593793,0.0,452.0729635509583,451.6270451760406,451.1825886283626,451.3527210080329
4.080000000000001,-9.32117872597,8.79604764369,22.8017140854,0.19777769856,0.286774445099,0.0,-6.78609418801,5.0851452042,3.84204102093,0.0685986945363,0.0616889449864,0.0,436.65576151469674,437.08093536520954,436.86105132700004,437.8563051567341
4.14,-9.73383138867,9.10334036531,23.0291364962,0.201543916008,0.291107752064,0.0,-6.96961810973,5.15806131512,3.7384481796,0.0473614671304,0.0876581616222,0.0,421.68749120438775,423.9295441202162,424.44183569821314,422.61775030005924
4.199999999999998,-10.1572709875,9.41478383866,23.2491211478,0.204256536262,0.296542876858,0.0,-7.14578615902,5.22342037232,3.5943033027,0.0405193928277,0.0958735487649,0.0,410.20431071773123,410.940979158064,408.2608381167074,407.651108925103
4.259999999999997,-10.5932873447,9.73137951728,23.4663511711,0.206595282364,0.302425246321,0.0,-7.38870309077,5.32958427725,3.64539989139,0.0357062664176,0.102050253162,0.0,475.5686664181201,476.04917010125257,475.77177090472946,475.4036814325066
4.319999999999996,-11.0433507638,10.0538753735,23.6843394459,0.208544036829,0.308336793183,0.0,-7.61411299463,5.42011405439,3.61999207197,0.025086767178,0.0903402205782,0.0,454.529083197481,453.59747830818054,453.9201185111386,453.06727017140037
4.379999999999995,-11.5062955259,10.3812573872,23.8982279615,0.20969952898,0.313895478214,0.0,-7.81816144206,5.49248386746,3.50928688712,0.00384028046232,0.0968928019289,0.0,427.0139025821955,427.5802552404853,426.67122233779696,424.8529317413898
4.439999999999993,-11.9821878483,10.7132935113,24.107034574,0.210252600771,0.31971755419,0.0,-8.04568354947,5.57509960851,3.45024928637,0.0182442397458,0.0973164813813,0.0,445.7327353891081,445.7753851950647,444.14214557083085,445.32213324719606
4.499999999999992,-12.4717712763,11.0501594842,24.3118144475,0.210992303501,0.325350947167,0.0,-8.27455479584,5.65353179893,3.37510297432,-0.00341128806528,0.0859693032734,0.0,441.65029309439944,440.72063742212913,442.4377177316448,440.6506080383115
4.559999999999991,-12.9751026713,11.3915870863,24.5115417503,0.210509666736,0.330553378145,0.0,-8.50397938706,5.72707416552,3.2819842201,-0.0194542154821,0.0881425968244,0.0,436.8390360813296,437.0266211710064,436.8752100363036,435.5352236492553
4.6199999999999894,-13.4929598698,11.7377163021,24.7072619523,0.209291488765,0.335971306925,0.0,-8.75871819697,5.8100936751,3.24117891053,-0.0220567632113,0.0942931004301,0.0,455.2022153142033,455.70084803467483,455.70313195416674,455.4950296357023
4.679999999999988,-14.0248563551,12.0878958991,24.8964282911,0.20850380675,0.341449370214,0.0,-8.97216966054,5.86229598176,3.06432093457,0.000491826215704,0.0845268377105,0.0,409.76107577718597,408.8994338982154,408.9993657122367,411.0033726218994
4.739999999999987,-14.5712128898,12.4420021245,25.0789501756,0.208687232171,0.34649512712,0.0,-9.24052276117,5.94087447712,3.01880143024,0.00774906023262,0.0832205192677,0.0,456.56258395022076,456.4638978994719,455.4585974356683,456.0387446958746
4.799999999999986,-15.1342100144,12.8009641273,25.2595567054,0.209419435076,0.3525660896,0.0,-9.52685542871,6.02413856345,3.0001739145,0.0198846838546,0.123539608502,0.0,465.0430098713663,468.1989468717553,467.311355728161,468.25648965988904
4.859999999999984,-15.7126543423,13.1637721913,25.4337363934,0.210913120608,0.359789518375,0.0,-9.75573932452,6.06931275087,2.80553237217,0.0333931020864,0.113209777894,0.0,409.12466280970926,408.2180066353975,408.2155441473563,409.41972690752186
4.919999999999983,-16.3072076696,13.5304578792,25.6017420838,0.213852657316,0.367180809343,0.0,-10.063571648,6.15325753204,2.79303070777,0.0693869530706,0.138005235064,0.0,471.670391719404,473.59433979281914,472.0553102151936,474.82656616003584
4.979999999999982,-16.91922387,13.9014777211,25.7656538302,0.217799671487,0.375538868774,0.0,-10.3380108987,6.21396407113,2.66959481805,0.0573791733222,0.141771413206,0.0,438.8094130393101,439.1402950526997,440.38441993500305,439.3929795202866
5.0399999999999805,-17.5477706955,14.2760308949,25.9215654715,0.22092645064,0.38409559563,0.0,-10.6146535679,6.27096970935,2.52642510039,0.0386674003966,0.144240759424,0.0,434.68943950717426,434.9158254257791,436.16452145356317,434.6002448279061
